year,carcass_present,bird_or_mammal,species_code,species_sci_name,species_common_name,species_itis,species,age_class,sex,condition,cause_of_death,alive,n
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,M,2,4,0,2
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,1,4,0,1
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,2,4,0,78
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,2,NA,0,8
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,3,0,0,1
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,3,4,0,45
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,3,NA,0,12
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,4,0,0,2
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,4,4,0,217
1998,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,4,NA,0,4
1998,1,bird,PASS,NA,Passerine,174371,PASS: Passerine (NA; ITIS: 174371),NA,U,4,4,0,2
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,0,NA,0,1
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,2,4,0,2
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,2,NA,0,1
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,3,4,0,2
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,3,NA,0,3
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,4,4,0,6
1998,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,4,NA,0,2
1998,1,bird,PFSH,Puffinus creatopus,Pink-footed Shearwater,174547,PFSH: Pink-footed Shearwater (Puffinus creatopus; ITIS: 174547),NA,U,3,4,0,1
1998,1,bird,PFSH,Puffinus creatopus,Pink-footed Shearwater,174547,PFSH: Pink-footed Shearwater (Puffinus creatopus; ITIS: 174547),NA,U,4,4,0,1
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,1,0,0,1
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,2,4,0,7
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,3,4,0,5
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,3,NA,0,2
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,4,4,0,54
1998,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,4,NA,0,1
1998,1,bird,POJA,Stercorarius pomarinus,Pomarine Jaeger,176792,POJA: Pomarine Jaeger (Stercorarius pomarinus; ITIS: 176792),NA,U,3,4,0,1
1998,1,bird,RBGU,Larus delawarensis,Ring-billed Gull,176830,RBGU: Ring-billed Gull (Larus delawarensis; ITIS: 176830),0,U,3,4,0,1
1998,1,bird,REPH,Phalaropus fulicarius,Red Phalarope,176734,REPH: Red Phalarope (Phalaropus fulicarius; ITIS: 176734),NA,U,3,4,0,2
1998,1,bird,REPH,Phalaropus fulicarius,Red Phalarope,176734,REPH: Red Phalarope (Phalaropus fulicarius; ITIS: 176734),NA,U,4,4,0,1
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,M,2,4,0,1
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,M,3,4,0,1
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,U,2,4,0,1
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,U,4,4,0,9
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,2,4,0,4
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,2,NA,0,3
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,3,4,0,18
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,4,4,0,44
1998,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,4,NA,0,1
1998,1,bird,RNGR,Podiceps grisegena,Red-necked Grebe,174479,RNGR: Red-necked Grebe (Podiceps grisegena; ITIS: 174479),NA,U,3,4,0,1
1998,1,bird,RNGR,Podiceps grisegena,Red-necked Grebe,174479,RNGR: Red-necked Grebe (Podiceps grisegena; ITIS: 174479),NA,U,4,4,0,1
1998,1,bird,ROPI,Columba livia,Rock Pigeon,177071,ROPI: Rock Pigeon (Columba livia; ITIS: 177071),NA,U,0,NA,0,1
1998,1,bird,ROPI,Columba livia,Rock Pigeon,177071,ROPI: Rock Pigeon (Columba livia; ITIS: 177071),NA,U,3,NA,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,1,4,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,2,4,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,2,NA,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,3,NA,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,4,4,0,1
1998,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,4,NA,0,2
1998,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,F,4,2,0,1
1998,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,2,4,0,2
1998,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,3,4,0,22
1998,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,4,4,0,96
1998,1,bird,SCOT,Melanitta (sp),Scoter (unidentified),175162,SCOT: Scoter (unidentified) (Melanitta (sp); ITIS: 175162),NA,U,3,NA,0,1
1998,1,bird,SCOT,Melanitta (sp),Scoter (unidentified),175162,SCOT: Scoter (unidentified) (Melanitta (sp); ITIS: 175162),NA,U,4,NA,0,2
1998,1,bird,SEAB,"Aves (gen, sp)",Marine Bird (unidentified),174371,"SEAB: Marine Bird (unidentified) (Aves (gen, sp); ITIS: 174371)",NA,U,2,NA,0,1
1998,1,bird,SEAB,"Aves (gen, sp)",Marine Bird (unidentified),174371,"SEAB: Marine Bird (unidentified) (Aves (gen, sp); ITIS: 174371)",NA,U,3,NA,0,1
1998,1,bird,SEAB,"Aves (gen, sp)",Marine Bird (unidentified),174371,"SEAB: Marine Bird (unidentified) (Aves (gen, sp); ITIS: 174371)",NA,U,4,NA,0,2
1998,1,bird,SHOR,NA,Unidentified Shorebird,174371,SHOR: Unidentified Shorebird (NA; ITIS: 174371),NA,U,4,4,0,16
1998,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,1,4,0,1
1998,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,2,4,0,6
1998,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,4,4,0,1
1998,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,0,4,0,1
1998,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,2,4,0,1
1998,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,3,4,0,1
1998,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,4,4,0,30
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,0,4,0,1
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,2,2,0,1
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,2,4,0,54
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,2,NA,0,3
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,0,0,4
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,4,0,75
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,NA,0,10
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,2,0,3
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,4,0,621
1998,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,NA,0,4
1998,1,bird,SPSP,Oceanodroma,Unidentified Storm-petrel,174624,SPSP: Unidentified Storm-petrel (Oceanodroma; ITIS: 174624),NA,U,3,4,0,1
1998,1,bird,SPSP,Oceanodroma,Unidentified Storm-petrel,174624,SPSP: Unidentified Storm-petrel (Oceanodroma; ITIS: 174624),NA,U,4,4,0,1
1998,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,2,NA,0,1
1998,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,3,NA,0,1
1998,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,4,NA,0,2
1998,1,bird,SSHA,Accipiter striatus,Sharp-shinned Hawk,175304,SSHA: Sharp-shinned Hawk (Accipiter striatus; ITIS: 175304),NA,U,4,NA,0,1
1998,1,bird,SSTS,Puffinus griseus/tentuiro.,Sooty/Short-tailed Shearwater,174371,SSTS: Sooty/Short-tailed Shearwater (Puffinus griseus/tentuiro.; ITIS: 174371),NA,U,4,NA,0,2
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),1,M,2,4,0,2
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),1,U,2,4,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),1,U,4,4,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,1,0,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,2,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,4,0,7
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,NA,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,3,4,0,13
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,3,NA,0,2
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,4,4,0,23
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,4,NA,0,2
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,1,0,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,2,4,0,23
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,2,NA,0,5
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,3,4,0,40
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,3,NA,0,16
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,4,4,0,126
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,4,NA,0,2
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,2,4,0,11
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,2,NA,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,3,4,0,27
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,3,NA,0,1
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,4,4,0,80
1998,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,4,NA,0,2
1998,1,bird,TERN,Sterna,Unidentified Tern,176885,TERN: Unidentified Tern (Sterna; ITIS: 176885),NA,U,4,4,0,1
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),1,U,1,0,0,1
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,2,4,0,4
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,3,4,0,12
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,4,0,0,5
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,4,2,0,1
1998,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,4,4,0,98
1998,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,M,2,NA,0,1
1998,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,2,NA,0,1
1998,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,3,NA,0,5
1998,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,4,NA,0,5
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,2,4,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,4,4,0,8
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,2,4,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,2,NA,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,3,4,0,2
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,4,4,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,0,NA,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,1,0,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,4,0,15
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,NA,0,8
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,2,0,1
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,4,0,25
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,NA,0,10
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,4,0,35
1998,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,NA,0,4
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,2,4,0,3
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,4,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,2,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,3,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,4,4,0,4
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,F,2,4,0,2
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,F,4,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,1,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,2,4,0,2
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,2,NA,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,3,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,4,2,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,4,4,0,4
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,4,NA,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,1,4,0,1
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,4,0,7
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,NA,0,12
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,4,0,3
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,NA,0,15
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,4,0,6
1998,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,NA,0,12
1998,1,bird,WILL,Tringa semipalmata,Willet,824147,WILL: Willet (Tringa semipalmata; ITIS: 824147),NA,U,2,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,2,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,3,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,4,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,M,0,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,M,2,NA,0,2
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,M,3,NA,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,U,1,0,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,U,3,4,0,1
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,U,3,NA,0,2
1998,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,U,4,NA,0,1
1998,1,bird,YBLO,Gavia adamsii,Yellow-billed Loon,174470,YBLO: Yellow-billed Loon (Gavia adamsii; ITIS: 174470),NA,U,2,4,0,1
1998,1,bird,NA,NA,Unknown,174371,NA: Unknown (NA; ITIS: 174371),NA,U,0,NA,0,132
1998,1,mammal,CAUR,Callorhinus ursinus,Northern Fur Seal,180627,CAUR: Northern Fur Seal (Callorhinus ursinus; ITIS: 180627),NA,U,2,4,0,1
1998,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,M,2,4,0,2
1998,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,M,3,4,0,2
1998,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,M,4,4,0,1
1998,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,2,4,0,1
